"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 00:00","2024","08","01","00:00","","20.5","","20.5","","100","","0.0","","22","","10","","","","101.06","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 01:00","2024","08","01","01:00","","20.5","","20.4","","100","","0.0","","24","","9","","","","101.02","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 02:00","2024","08","01","02:00","","20.4","","20.4","","100","","0.0","","24","","10","","","","100.98","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 03:00","2024","08","01","03:00","","20.3","","20.3","","100","","0.0","","22","","7","","","","100.94","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 04:00","2024","08","01","04:00","","20.4","","20.4","","100","","0.0","","22","","7","","","","100.89","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 05:00","2024","08","01","05:00","","20.5","","20.5","","100","","0.0","","21","","4","","","","100.82","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 06:00","2024","08","01","06:00","","21.0","","21.0","","100","","0.0","","21","","6","","","","100.82","","29","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 07:00","2024","08","01","07:00","","21.3","","21.3","","100","","0.0","","20","","7","","","","100.85","","30","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 08:00","2024","08","01","08:00","","22.5","","22.5","","100","","0.0","","20","","10","","","","100.80","","32","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 09:00","2024","08","01","09:00","","23.7","","22.0","","90","","0.0","","17","","5","","","","100.75","","33","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 10:00","2024","08","01","10:00","","22.7","","22.0","","96","","0.0","","19","","10","","","","100.74","","32","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 11:00","2024","08","01","11:00","","21.4","","21.4","","100","","8.4","","21","","8","","","","100.73","","30","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 12:00","2024","08","01","12:00","","22.1","","22.0","","100","","0.8","","21","","5","","","","100.65","","31","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 13:00","2024","08","01","13:00","","22.1","","22.1","","100","","0.0","","22","","10","","","","100.58","","32","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 14:00","2024","08","01","14:00","","22.6","","22.5","","100","","0.0","","23","","14","","","","100.54","","32","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-08-01 15:00","2024","08","01","15:00","","22.5","","22.5","","100","","0.0","","23","","11","","","","100.47","","32","","","","NA"
