"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 00:00","2024","07","01","00:00","","16.4","","16.4","","100","","0.0","","23","","9","","","","100.28","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 01:00","2024","07","01","01:00","","16.4","","16.4","","100","","0.0","","22","","4","","","","100.23","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 02:00","2024","07","01","02:00","","15.7","","15.7","","100","","0.2","","23","","8","","","","100.21","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 03:00","2024","07","01","03:00","","15.9","","15.9","","100","","0.0","","23","","4","","","","100.22","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 04:00","2024","07","01","04:00","","16.2","","16.2","","100","","0.0","","","","0","","","","100.22","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 05:00","2024","07","01","05:00","","16.1","","16.1","","100","","0.0","","","","0","","","","100.29","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 06:00","2024","07","01","06:00","","16.3","","16.3","","100","","0.0","","","","0","","","","100.41","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 07:00","2024","07","01","07:00","","17.0","","17.0","","100","","0.4","","","","0","","","","100.42","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 08:00","2024","07","01","08:00","","16.7","","16.6","","100","","0.0","","23","","4","","","","100.49","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 09:00","2024","07","01","09:00","","17.4","","17.4","","100","","1.2","","","","0","","","","100.47","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 10:00","2024","07","01","10:00","","17.8","","17.8","","100","","0.4","","34","","6","","","","100.53","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 11:00","2024","07","01","11:00","","19.1","","19.0","","99","","0.0","","35","","5","","","","100.57","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 12:00","2024","07","01","12:00","","19.6","","18.7","","95","","0.0","","","","0","","","","100.64","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 13:00","2024","07","01","13:00","","20.5","","18.4","","88","","0.0","","","","0","","","","100.65","","27","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 14:00","2024","07","01","14:00","","20.5","","17.8","","85","","0.0","","32","","5","","","","100.68","","26","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 15:00","2024","07","01","15:00","","21.3","","17.3","","78","","0.0","","7","","3","","","","100.71","","27","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 16:00","2024","07","01","16:00","","21.9","","17.4","","76","","0.0","","","","0","","","","100.72","","27","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 17:00","2024","07","01","17:00","","21.5","","17.4","","77","","0.0","","","","0","","","","100.75","","27","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 18:00","2024","07","01","18:00","","20.1","","16.2","","78","","0.0","","4","","5","","","","100.81","","25","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 19:00","2024","07","01","19:00","","19.3","","16.0","","82","","0.2","","","","0","","","","100.85","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 20:00","2024","07","01","20:00","","18.9","","15.8","","82","","0.0","","4","","3","","","","100.86","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 21:00","2024","07","01","21:00","","18.2","","16.0","","87","","0.0","","36","","3","","","","101.01","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 22:00","2024","07","01","22:00","","17.8","","16.4","","91","","0.2","","2","","3","","","","100.98","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-01 23:00","2024","07","01","23:00","","17.4","","17.4","","100","","0.0","","","","0","","","","101.00","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 00:00","2024","07","02","00:00","","17.2","","16.1","","94","","0.0","","1","","3","","","","101.03","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 01:00","2024","07","02","01:00","","16.8","","16.0","","96","","0.0","","6","","7","","","","100.88","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 02:00","2024","07","02","02:00","","16.2","","15.4","","95","","0.0","","34","","6","","","","101.02","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 03:00","2024","07","02","03:00","","15.6","","15.1","","97","","0.0","","33","","5","","","","101.03","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 04:00","2024","07","02","04:00","","15.0","","15.0","","100","","0.0","","34","","6","","","","101.13","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 05:00","2024","07","02","05:00","","14.7","","14.7","","100","","0.0","","36","","3","","","","101.17","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 06:00","2024","07","02","06:00","","14.9","","14.4","","97","","0.0","","35","","3","","","","101.20","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 07:00","2024","07","02","07:00","","14.8","","14.5","","98","","0.0","","35","","4","","","","101.25","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 08:00","2024","07","02","08:00","","16.1","","14.2","","88","","0.0","","36","","4","","","","101.31","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 09:00","2024","07","02","09:00","","17.4","","14.8","","85","","0.0","","35","","4","","","","101.38","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 10:00","2024","07","02","10:00","","19.3","","14.4","","73","","0.0","","31","","6","","","","101.39","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 11:00","2024","07","02","11:00","","22.7","","10.2","","45","","0.0","","5","","7","","","","101.41","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 12:00","2024","07","02","12:00","","24.0","","8.6","","37","","0.0","","5","","5","","","","101.39","","25","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 13:00","2024","07","02","13:00","","24.6","","9.7","","39","","0.0","","3","","8","","","","101.37","","26","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 14:00","2024","07","02","14:00","","26.3","","10.2","","36","","0.0","","35","","7","","","","101.35","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 15:00","2024","07","02","15:00","","26.1","","10.8","","38","","0.0","","35","","8","","","","101.33","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 16:00","2024","07","02","16:00","","26.5","","9.6","","35","","0.0","","1","","5","","","","101.35","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 17:00","2024","07","02","17:00","","26.4","","8.3","","32","","0.0","","3","","5","","","","101.36","","27","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 18:00","2024","07","02","18:00","","24.5","","10.3","","41","","0.0","","10","","6","","","","101.38","","26","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 19:00","2024","07","02","19:00","","22.7","","10.7","","47","","0.0","","12","","5","","","","101.44","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 20:00","2024","07","02","20:00","","20.6","","10.8","","53","","0.0","","","","0","","","","101.51","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 21:00","2024","07","02","21:00","","18.9","","12.3","","66","","0.0","","","","0","","","","101.55","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 22:00","2024","07","02","22:00","","18.0","","12.7","","71","","0.0","","","","0","","","","101.55","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-02 23:00","2024","07","02","23:00","","17.1","","12.2","","73","","0.0","","","","0","","","","101.57","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-03 00:00","2024","07","03","00:00","","15.6","","12.0","","79","","0.0","","","","0","","","","101.57","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-03 01:00","2024","07","03","01:00","","15.0","","12.0","","82","","0.0","","","","0","","","","101.58","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-03 02:00","2024","07","03","02:00","","14.0","","11.9","","88","","0.0","","","","0","","","","101.59","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-03 03:00","2024","07","03","03:00","","13.4","","11.5","","88","","0.0","","","","0","","","","101.59","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-03 04:00","2024","07","03","04:00","","13.1","","12.4","","96","","0.0","","","","0","","","","101.60","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-07-03 05:00","2024","07","03","05:00","","13.0","","11.4","","90","","0.0","","","","0","","","","101.64","","","","","","NA"
